rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
49,doi:10.1016/j.cirp.2022.04.048,On deformable object handling: Model-based motion planning for human-robot co-manipulation,2022,CIRP Annals,https://doi.org/10.1016/j.cirp.2022.04.048,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
50,doi:10.1016/j.ifacol.2023.10.174,Next Level of Human-Robot Collaboration by Utilizing AI Pose Estimation and Model Predictive Motion Planning Technologies,2023,IFAC-PapersOnLine,https://doi.org/10.1016/j.ifacol.2023.10.174,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
51,doi:10.1515/pjbr-2015-0002,Open-source benchmarking for learned reaching motion generation in robotics,2015,"Paladyn, Journal of Behavioral Robotics",https://doi.org/10.1515/pjbr-2015-0002,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
52,doi:10.1049/csy2.12020,A survey of learning‐based robot motion planning,2021,IET Cyber-Systems and Robotics,https://doi.org/10.1049/csy2.12020,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
53,doi:10.1609/aaai.v40i22.38892,Learning Object-Centric Motion Priors from Human for Robotic Dexterous Manipulation,2026,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v40i22.38892,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
54,doi:10.1609/aaai.v40i29.39677,Continuous Vision-Language-Action Co-Learning with Semantic-Physical Alignment for Behavioral Cloning,2026,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v40i29.39677,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
55,doi:10.3390/plants14050634,Compliant Motion Planning Integrating Human Skill for Robotic Arm Collecting Tomato Bunch Based on Improved DDPG,2025,Plants,https://doi.org/10.3390/plants14050634,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
56,doi:10.1109/tmech.2023.3275316,Task-Constrained Motion Planning Considering Uncertainty-Informed Human Motion Prediction for Human–Robot Collaborative Disassembly,2023,IEEE/ASME Transactions on Mechatronics,https://doi.org/10.1109/tmech.2023.3275316,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
57,doi:10.1007/978-3-031-81688-8_8,A Large Language Model-Based Motion Planning for Human-Robot Interaction: An Experimental Case Study,2025,Springer Proceedings in Advanced Robotics Human-Friendly Robotics 2024,https://doi.org/10.1007/978-3-031-81688-8_8,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
58,doi:10.3390/electronics9040568,Learning Effective Skeletal Representations on RGB Video for Fine-Grained Human Action Quality Assessment,2020,Electronics,https://doi.org/10.3390/electronics9040568,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
59,doi:10.1109/lra.2021.3083581,Safety-Aware Nonlinear Model Predictive Control for Physical Human-Robot Interaction,2021,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2021.3083581,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
60,arxiv:2307.05959v1,Giving Robots a Hand: Learning Generalizable Manipulation with Eye-in-Hand Human Video Demonstrations,2023,arXiv,http://arxiv.org/abs/2307.05959v1,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
61,doi:10.17762/itii.v9i1.124,FRAME SAMPLING ASSISTED DEPTH MOTION MAPS FOR DEPTH BASED HUMAN ACTION RECOGNITION,2021,INFORMATION TECHNOLOGY IN INDUSTRY,https://doi.org/10.17762/itii.v9i1.124,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
62,doi:10.1115/detc2016-60499,"Using Kinect to Capture Human Motion for Mechanism Synthesis, Motion Generation and Visualization",2016,Volume 5A: 40th Mechanisms and Robotics Conference,https://doi.org/10.1115/detc2016-60499,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
63,arxiv:2604.21741v2,Hi-WM: Human-in-the-World-Model for Scalable Robot Post-Training,2026,arXiv,http://arxiv.org/abs/2604.21741v2,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
64,doi:10.3389/frobt.2021.721890,Using Probabilistic Movement Primitives in Analyzing Human Motion Differences Under Transcranial Current Stimulation,2021,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2021.721890,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
65,arxiv:2101.07241v2,Learning by Watching: Physical Imitation of Manipulation Skills from Human Videos,2021,arXiv,http://arxiv.org/abs/2101.07241v2,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
66,doi:10.1145/3173386.3176955,Inertial Human Motion Estimation for Physical Human-Robot Interaction Using an Interaction Velocity Update to Reduce Drift,2018,Companion of the 2018 ACM/IEEE International Conference on Human-Robot Interaction,https://doi.org/10.1145/3173386.3176955,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
67,doi:10.3390/s21248229,A Human-Following Motion Planning and Control Scheme for Collaborative Robots Based on Human Motion Prediction,2021,Sensors,https://doi.org/10.3390/s21248229,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
68,doi:10.1109/tase.2024.3415650,A Physical Human–Robot Interaction Framework for Trajectory Adaptation Based on Human Motion Prediction and Adaptive Impedance Control,2025,IEEE Transactions on Automation Science and Engineering,https://doi.org/10.1109/tase.2024.3415650,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
69,doi:10.1049/iet-cvi.2015.0233,Human action recognition using histogram of motion intensity and direction from multiple views,2016,IET Computer Vision,https://doi.org/10.1049/iet-cvi.2015.0233,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
70,doi:10.1145/3354139,Learning the Correct Robot Trajectory in Real-Time from Physical Human Interactions,2020,ACM Transactions on Human-Robot Interaction,https://doi.org/10.1145/3354139,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
71,doi:10.1177/0278364920940408,Video dataset of human demonstrations of folding clothing for robotic folding,2020,The International Journal of Robotics Research,https://doi.org/10.1177/0278364920940408,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
72,doi:10.37544/1436-4980-2018-09-42,Tool: Eine Sprachdomäne für die Montageplanung*/A domain specific language for assembly planning – Software-supported planning of human-robot cooperation based on ontologies,2018,wt Werkstattstechnik online,https://doi.org/10.37544/1436-4980-2018-09-42,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
73,doi:10.1115/isps2020-1912,Development of Human-Like Motion Planning Method Using Task Constrained for Humanoid Robotic Arm With Non-Offset Wrist,2020,ASME 2020 29th Conference on Information Storage and Processing Systems,https://doi.org/10.1115/isps2020-1912,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
74,doi:10.1109/ro-man47096.2020.9223483,A Layered Control Approach to Human-Aware Task and Motion Planning for Human-Robot Collaboration,2020,2020 29th IEEE International Conference on Robot and Human Interactive Communication (RO-MAN),https://doi.org/10.1109/ro-man47096.2020.9223483,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
75,arxiv:2509.10952v1,ImMimic: Cross-Domain Imitation from Human Videos via Mapping and Interpolation,2025,arXiv,http://arxiv.org/abs/2509.10952v1,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
76,doi:10.1007/s11370-022-00432-8,Human motion quality and accuracy measuring method for human–robot physical interactions,2022,Intelligent Service Robotics,https://doi.org/10.1007/s11370-022-00432-8,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
77,doi:10.1109/lra.2018.2812916,Stable and Compliant Motion of Physical Human–Robot Interaction Coupled With a Moving Environment Using Variable Admittance and Adaptive Control,2018,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2018.2812916,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
78,doi:10.1016/j.imavis.2023.104750,ATOM: Self-supervised human action recognition using atomic motion representation learning,2023,Image and Vision Computing,https://doi.org/10.1016/j.imavis.2023.104750,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
79,doi:10.1109/icra.2011.5980468,The Motion Grammar for physical human-robot games,2011,,https://doi.org/10.1109/icra.2011.5980468,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
80,doi:10.1145/3359614,Probabilistic Human Intent Recognition for Shared Autonomy in Assistive Robotics,2020,ACM Transactions on Human-Robot Interaction,https://doi.org/10.1145/3359614,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
81,doi:10.3390/machines13080672,An NMPC-ECBF Framework for Dynamic Motion Planning and Execution in Vision-Based Human–Robot Collaboration,2025,Machines,https://doi.org/10.3390/machines13080672,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
82,doi:10.1109/tmech.2024.3402682,Integrating Uncertainty-Aware Human Motion Prediction Into Graph-Based Manipulator Motion Planning,2024,IEEE/ASME Transactions on Mechatronics,https://doi.org/10.1109/tmech.2024.3402682,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
83,doi:10.1017/s0263574720000958,Physical Human–Robot Cooperation Based on Robust Motion Intention Estimation,2020,Robotica,https://doi.org/10.1017/s0263574720000958,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
84,doi:10.3389/frobt.2022.916153,Benchmarking the utility of maps of dynamics for human-aware motion planning,2022,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2022.916153,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
85,doi:10.1038/s41598-026-41536-w,The SEWAbility system: a video-based job analysis framework for understanding task-specific job demands,2026,Scientific Reports,https://doi.org/10.1038/s41598-026-41536-w,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
86,doi:10.54097/bk1cd370,Deep Learning-Based Recognition and Visualization of Human Motion Behavior,2024,Academic Journal of Science and Technology,https://doi.org/10.54097/bk1cd370,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
87,doi:10.1109/access.2020.2971283,Real-Time Detection and Motion Recognition of Human Moving Objects Based on Deep Learning and Multi-Scale Feature Fusion in Video,2020,IEEE Access,https://doi.org/10.1109/access.2020.2971283,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
88,title:synthesizing robotic handwriting motion by learning from human demonstrations,Synthesizing robotic handwriting motion by learning from human demonstrations,2016,Repositório do ISCTE-IUL,https://openalex.org/W2472506550,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
89,doi:10.1109/tii.2023.3280320,Dynamic Motion Primitives-Based Trajectory Learning for Physical Human–Robot Interaction Force Control,2024,IEEE Transactions on Industrial Informatics,https://doi.org/10.1109/tii.2023.3280320,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
90,doi:10.3390/s21124012,How Imitation Learning and Human Factors Can Be Combined in a Model Predictive Control Algorithm for Adaptive Motion Planning and Control,2021,Sensors,https://doi.org/10.3390/s21124012,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
91,doi:10.1016/j.robot.2025.105224,Effect of efficiently computed explanations for robot motion planning failures in human–robot interaction,2026,Robotics and Autonomous Systems,https://doi.org/10.1016/j.robot.2025.105224,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
92,doi:10.1016/j.imavis.2025.105748,PHMG: Prompt-based Human Motion Generation for action recognition,2025,Image and Vision Computing,https://doi.org/10.1016/j.imavis.2025.105748,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
93,doi:10.3390/rs13214481,Drone-Based Autonomous Motion Planning System for Outdoor Environments under Object Detection Uncertainty,2021,Remote Sensing,https://doi.org/10.3390/rs13214481,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
94,doi:10.3390/robotics11060138,A Narrative Review on Wearable Inertial Sensors for Human Motion Tracking in Industrial Scenarios,2022,Robotics,https://doi.org/10.3390/robotics11060138,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
95,doi:10.1177/0278364919842925,Communicating and controlling robot arm motion intent through mixed-reality head-mounted displays,2019,The International Journal of Robotics Research,https://doi.org/10.1177/0278364919842925,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
96,arxiv:2606.06556v1,Robots Need More than VLA and World Models,2026,arXiv,http://arxiv.org/abs/2606.06556v1,Addresses learning robots from human video or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Human video physical intent disambiguation keeps action-critical alternatives explicit until a physical observation collapses them.
